bilberry_fruits,bilberry_fungi,bilberry_herbivory,bilberry_cover,cowberry_fruits,cowberry_fungi,cowberry_herbivory,cowberry_cover,thin,N,P,treatment_name,latitude,longitude,year,exp_name
11,0,8,91,0,5,2,5,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2015,994Kolkonjoki
22,0,10,84,0,5,2,26,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2015,994Kolkonjoki
8,2,10,45,0,8,1,59,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2014,994Kolkonjoki
3,0,3,50,0,3,0,13,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,0,1,0,0,0,6,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2014,994Kolkonjoki
9,1,10,24,0,11,0,25,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2014,994Kolkonjoki
3,1,4,30,0,2,0,22,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2014,994Kolkonjoki
59,0,0,96,0,1,2,17,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,6,16,0,18,0,41,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2014,994Kolkonjoki
3,0,5,28,4,6,4,66,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,2,13,0,27,0,48,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2014,994Kolkonjoki
5,0,3,27,0,2,0,32,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2014,994Kolkonjoki
7,0,0,49,0,2,0,21,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2015,994Kolkonjoki
7,9,3,68,0,23,2,48,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2015,994Kolkonjoki
1,0,2,38,0,10,1,66,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2015,994Kolkonjoki
10,0,6,28,0,7,1,23,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2014,994Kolkonjoki
1,0,7,15,0,5,2,61,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2014,994Kolkonjoki
1,0,9,51,0,4,0,60,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2014,994Kolkonjoki
0,0,0,0,0,7,0,86,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2014,994Kolkonjoki
64,0,0,10,0,28,1,28,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2015,994Kolkonjoki
8,0,9,36,3,6,2,26,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,4,13,4,14,4,73,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2014,994Kolkonjoki
26,0,6,92,0,2,0,4,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2015,994Kolkonjoki
2,0,0,6,0,25,3,81,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2015,994Kolkonjoki
13,0,36,77,0,3,0,3,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2015,994Kolkonjoki
1,0,2,24,3,19,1,64,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,0,2,0,0,0,11,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2014,994Kolkonjoki
6,0,3,22,0,13,4,60,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,1,3,16,14,2,71,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,1,20,0,14,0,46,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2015,994Kolkonjoki
1,0,6,77,0,3,0,11,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2015,994Kolkonjoki
8,1,4,14,3,21,1,82,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2014,994Kolkonjoki
8,0,8,36,0,2,2,40,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2014,994Kolkonjoki
5,0,8,62,0,4,0,27,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2014,994Kolkonjoki
0,0,0,7,0,12,2,77,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2014,994Kolkonjoki
0,0,8,24,0,8,1,30,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2014,994Kolkonjoki
64,0,0,72,0,4,3,54,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,11,25,0,2,1,30,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2014,994Kolkonjoki
14,3,5,50,0,7,2,49,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2014,994Kolkonjoki
6,0,6,55,0,4,0,14,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2015,994Kolkonjoki
1,4,7,56,0,2,1,55,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2014,994Kolkonjoki
0,0,0,11,0,10,1,65,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2015,994Kolkonjoki
21,0,5,42,0,9,2,30,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2014,994Kolkonjoki
10,0,5,17,0,14,0,29,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2014,994Kolkonjoki
5,2,3,48,0,0,2,49,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2014,994Kolkonjoki
7,0,0,100,0,0,0,6,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,0,8,0,14,0,88,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2015,994Kolkonjoki
24,0,2,35,0,14,0,14,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,0,3,4,9,0,86,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2015,994Kolkonjoki
2,0,8,36,0,17,0,48,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2014,994Kolkonjoki
1,0,2,22,0,18,2,63,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2014,994Kolkonjoki
0,0,1,9,5,15,1,56,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2015,994Kolkonjoki
1,1,7,59,0,4,1,52,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2014,994Kolkonjoki
59,0,5,13,0,13,5,13,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2015,994Kolkonjoki
14,0,9,38,0,9,0,9,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,0,13,11,14,0,93,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,0,0,33,0,2,1,41,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,3,10,26,0,3,0,48,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2014,994Kolkonjoki
21,3,6,68,4,4,1,60,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2014,994Kolkonjoki
1,4,7,39,0,29,0,57,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2014,994Kolkonjoki
32,0,0,2,0,10,1,10,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2015,994Kolkonjoki
9,0,18,63,0,6,2,25,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2014,994Kolkonjoki
2,0,20,58,0,6,0,26,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2014,994Kolkonjoki
15,0,5,91,0,3,0,11,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2015,994Kolkonjoki
29,0,3,43,11,28,1,64,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2015,994Kolkonjoki
25,0,9,74,0,14,3,50,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2015,994Kolkonjoki
56,2,26,27,0,24,1,24,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2015,994Kolkonjoki
0,2,7,34,0,2,0,28,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2014,994Kolkonjoki
0,3,7,18,0,11,3,62,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2014,994Kolkonjoki
4,1,7,36,0,3,0,48,thin,Nxtra,no_P,thinning+N,67.4752064986,23.0991328954,2014,994Kolkonjoki
3,0,0,10,2,6,1,91,no_thin,no_N,no_P,not_thinned,67.4752064986,23.0991328954,2015,994Kolkonjoki
11,0,3,28,0,9,0,9,thin,no_N,no_P,thinning,67.4752064986,23.0991328954,2015,994Kolkonjoki
13,2,9,58,7,8,0,60,thin,Nxtra,Pxtra,thinning+NP,67.4752064986,23.0991328954,2015,994Kolkonjoki
37,0,1,100,0,2,0,8,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
10,47,4,64,0,7,6,32,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
0,0,1,3,0,0,0,0,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
0,0,0,24,0,0,0,3,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
4,39,5,39,0,12,0,16,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
16,10,12,50,0,1,4,33,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
0,31,4,39,0,0,3,14,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
8,0,5,31,0,0,0,2,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
7,0,1,84,0,1,0,17,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
8,10,4,80,0,12,1,30,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
29,1,2,92,0,0,2,35,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
12,30,5,79,0,0,0,5,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
15,1,0,91,0,3,2,57,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
11,14,5,18,0,1,2,9,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
29,0,0,94,0,0,0,62,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
8,0,13,29,0,4,3,45,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
12,15,5,99,0,0,2,14,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
3,25,0,93,0,7,0,22,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
11,17,10,53,0,8,7,33,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
2,32,5,35,0,1,0,2,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
4,23,10,39,0,10,6,33,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
7,5,5,38,0,7,9,38,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
1,7,3,17,0,2,0,9,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
3,1,4,14,0,17,9,61,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
6,6,3,88,0,0,2,54,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
15,9,1,99,0,7,1,36,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
0,2,2,18,0,0,0,0,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
0,0,1,55,0,0,0,0,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
0,14,4,16,0,7,2,15,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
7,0,9,46,0,4,3,20,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
14,0,3,98,0,0,1,5,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
21,0,0,92,0,0,0,32,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
13,5,0,70,0,2,1,50,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
0,1,2,14,0,5,1,50,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
7,30,3,91,0,0,5,17,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
0,8,12,80,0,2,4,13,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
9,3,2,73,0,9,2,28,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
11,11,2,96,0,0,0,13,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
19,0,2,97,0,2,0,13,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
6,0,2,20,16,17,8,85,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
28,0,0,100,0,0,0,42,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
6,6,5,36,0,5,0,16,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
0,1,3,39,0,0,0,10,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
0,55,8,55,0,10,1,17,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
2,0,6,14,0,8,8,50,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
0,0,8,83,0,11,0,67,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
15,0,0,73,0,2,0,42,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
52,14,0,98,0,4,0,11,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
11,29,13,50,0,3,5,28,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
12,17,0,94,0,2,0,23,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
0,5,9,70,0,0,0,0,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
3,35,5,35,0,2,1,7,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
3,50,2,51,0,11,2,40,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
23,0,0,23,0,18,15,79,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
3,2,0,87,0,2,0,9,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
6,44,8,54,0,9,8,37,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
9,7,0,94,0,3,0,13,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
0,8,11,83,0,0,5,21,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
10,0,2,100,0,1,0,16,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
6,25,2,44,0,0,0,3,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
20,8,3,35,0,2,3,21,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
14,3,0,12,0,24,9,80,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
0,35,3,42,0,10,4,41,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
13,44,6,64,0,1,4,8,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
0,0,0,2,0,0,1,39,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
1,0,8,33,0,4,5,14,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
11,2,0,92,0,9,1,80,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
2,3,0,60,0,5,0,96,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
11,13,5,65,0,7,2,40,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
6,0,4,86,0,0,0,6,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
12,0,0,37,0,3,0,90,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
51,13,0,87,0,1,0,60,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
1,0,4,11,0,2,1,3,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
3,0,5,17,2,0,3,12,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
3,0,0,95,0,1,0,79,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
4,1,11,33,2,8,7,45,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
8,1,1,27,0,0,0,0,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
0,35,9,35,0,6,8,47,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
3,0,2,87,0,3,0,37,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
1,1,0,32,0,0,0,0,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
3,0,0,19,0,18,8,77,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
5,63,7,63,0,6,4,24,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
0,0,0,0,0,0,2,6,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
4,45,2,100,0,0,3,20,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
0,5,3,56,0,0,0,0,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2015,996Haverö
21,4,1,43,0,14,0,89,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
7,0,9,25,0,1,0,6,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
0,41,17,55,0,6,1,14,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
7,57,4,69,0,7,4,28,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
13,3,0,91,0,0,0,52,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2015,996Haverö
4,0,2,20,0,9,4,65,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
1,20,1,20,0,5,3,38,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
17,40,1,90,0,1,1,45,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
15,3,0,92,2,2,0,41,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
0,15,3,46,0,0,0,0,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
16,56,11,56,0,0,0,1,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
1,17,8,33,0,2,2,15,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
0,0,2,12,6,5,8,55,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
6,20,3,28,0,5,10,54,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
0,4,0,54,0,0,0,13,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
2,13,2,95,0,2,1,33,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
6,0,3,30,0,10,8,67,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
0,22,7,26,0,5,5,24,thin,Nxtra,Pxtra,thinning+NP,62.3967931927,15.1413289653,2014,996Haverö
0,21,5,21,0,19,10,49,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2014,996Haverö
0,18,2,95,0,0,0,2,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
38,4,7,84,0,13,0,79,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
0,0,0,3,8,12,4,75,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2014,996Haverö
16,0,0,63,0,2,2,56,thin,no_N,no_P,thinning,62.3967931927,15.1413289653,2015,996Haverö
8,31,7,41,0,7,8,52,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
9,0,5,29,0,2,6,31,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
9,4,11,69,0,0,6,35,no_thin,no_N,no_P,not_thinned,62.3967931927,15.1413289653,2014,996Haverö
14,0,0,93,0,0,8,86,thin,Nxtra,no_P,thinning+N,62.3967931927,15.1413289653,2015,996Haverö
6,48,12,63,0,8,5,19,thin,no_N,no_P,thinning,63.1439414844,16.3666746727,2014,999Gevåg
0,1,7,43,0,7,4,31,thin,no_N,no_P,thinning,63.1439414844,16.3666746727,2014,999Gevåg
3,66,4,84,0,0,1,1,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
1,56,22,56,0,0,0,2,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
0,8,6,59,0,0,0,2,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
0,5,1,9,0,2,2,22,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
3,8,3,46,0,6,4,26,thin,no_N,no_P,thinning,63.1439414844,16.3666746727,2014,999Gevåg
0,14,7,43,0,0,2,11,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
0,3,8,31,0,1,0,9,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
3,58,7,65,0,3,4,19,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
3,68,7,88,0,2,0,5,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
0,0,3,15,0,0,0,3,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
2,33,3,64,0,5,1,14,thin,no_N,no_P,thinning,63.1439414844,16.3666746727,2014,999Gevåg
1,15,5,71,0,0,2,5,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
4,0,3,29,0,1,1,7,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
0,2,3,39,0,4,0,11,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
1,18,1,34,0,9,1,54,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
0,0,4,43,0,11,5,54,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
0,23,8,35,0,6,3,45,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
0,18,3,25,0,1,1,17,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
3,10,1,26,0,1,1,37,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
2,3,8,53,0,9,5,47,thin,no_N,no_P,thinning,63.1439414844,16.3666746727,2014,999Gevåg
0,3,2,13,0,0,2,23,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
0,27,6,27,0,0,0,10,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
1,46,5,75,0,1,0,12,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
0,36,7,55,0,0,0,5,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
0,31,6,49,0,0,0,0,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
0,3,5,35,0,4,1,50,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
1,9,6,86,0,0,2,4,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
3,62,5,65,0,4,1,15,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
0,0,9,41,0,0,1,5,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
9,2,9,66,0,7,6,31,thin,no_N,no_P,thinning,63.1439414844,16.3666746727,2014,999Gevåg
3,46,7,68,0,3,2,21,thin,no_N,no_P,thinning,63.1439414844,16.3666746727,2014,999Gevåg
0,0,3,9,0,0,0,2,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
0,3,6,24,0,0,0,0,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
4,62,13,62,0,3,2,30,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
5,0,6,74,3,7,3,20,thin,no_N,no_P,thinning,63.1439414844,16.3666746727,2014,999Gevåg
0,3,5,77,0,0,0,0,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
0,21,3,34,0,10,3,63,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
0,18,9,62,0,0,2,11,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
1,31,4,58,0,0,2,4,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
7,7,11,71,0,2,4,19,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
5,57,6,92,0,3,1,9,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
1,57,6,67,0,5,3,17,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
0,29,13,70,0,0,0,15,thin,Nxtra,no_P,thinning+N,63.1439414844,16.3666746727,2014,999Gevåg
0,36,6,53,0,2,1,23,thin,Nxtra,Pxtra,thinning+NP,63.1439414844,16.3666746727,2014,999Gevåg
0,0,7,48,0,1,0,4,no_thin,no_N,no_P,not_thinned,63.1439414844,16.3666746727,2014,999Gevåg
2,2,5,79,1,4,2,24,thin,no_N,no_P,thinning,63.1439414844,16.3666746727,2014,999Gevåg
5,0,8,52,0,5,3,30,thin,no_N,no_P,thinning,63.1439414844,16.3666746727,2014,999Gevåg
